Time,Channel 1,Channel 2,Channel 3
5.545,-45.00,0.5225,-0.278
5.546,53.28,0.5225,-0.327
5.547,116.41,0.5225,-0.171
5.548,67.50,0.5225,-0.094
5.549,100.47,0.5225,-0.036
5.55,100.00,0.5225,0.107
5.551,44.38,0.5225,0.164
5.552,63.44,0.5225,0.196
5.553,41.09,0.5529,0.291
5.554,-42.81,0.6137,0.278
5.555,-48.91,0.6137,0.205
5.556,-54.06,0.6137,0.180
5.557,-132.81,0.6137,0.097
5.558,-125.94,0.6137,-0.085
5.559,-61.41,0.6137,-0.155
5.56,-84.06,0.6137,-0.208
5.561,-53.13,0.6137,-0.323
5.562,50.00,0.6137,-0.314
5.563,60.94,0.6137,-0.223
5.564,74.06,0.6137,-0.193
5.565,123.91,0.6137,-0.075
5.566,93.12,0.6137,0.055
5.567,56.56,0.6137,0.111
5.568,86.25,0.6137,0.168
5.569,43.59,0.4273,0.284
5.57,-27.19,0.0544,0.256
5.571,2.50,0.0544,0.229
5.572,-45.62,0.2129,0.261
5.573,-137.81,0.5300,0.138
5.574,-102.97,0.5300,-0.015
5.575,-74.22,0.5300,-0.068
5.576,-100.78,0.5300,-0.163
5.577,-36.25,0.5300,-0.269
5.578,-5.16,0.5009,-0.236
5.579,-6.72,0.4428,-0.280
5.58,91.56,0.4428,-0.249
5.581,109.22,0.4428,-0.097
5.582,64.69,0.4428,-0.031
5.583,97.03,0.4428,0.033
5.584,93.59,0.4428,0.163
5.585,21.72,0.3200,0.220
5.586,30.47,0.0744,0.207
5.587,39.37,0.0744,0.281
5.588,-53.91,0.2472,0.285
5.589,-94.06,0.5928,0.173
5.59,-99.22,0.5928,0.097
5.591,-129.22,0.5928,-0.025
5.592,-92.19,0.5928,-0.161
5.593,-28.28,0.5928,-0.210
5.594,-48.91,0.5928,-0.218
5.595,-19.22,0.5928,-0.308
5.596,68.75,0.5928,-0.256
5.597,52.66,0.5928,-0.170
5.598,85.78,0.5928,-0.151
5.599,135.31,0.5928,0.002
5.6,68.28,0.5928,0.120
5.601,28.13,0.5928,0.138
5.602,62.97,0.5928,0.176
5.603,20.16,0.4231,0.264
5.604,-41.87,0.0838,0.216
5.605,-12.66,0.0838,0.180
5.606,-65.31,0.2316,0.191
5.607,-142.81,0.5272,0.050
5.608,-84.84,0.5272,-0.095
5.609,-66.09,0.5272,-0.120
5.61,-92.97,0.5272,-0.227
5.611,-9.84,0.5272,-0.306
5.612,39.37,0.5272,-0.247
5.613,30.16,0.5272,-0.227
5.614,95.47,0.5272,-0.186
5.615,105.47,0.5272,-0.036
5.616,52.03,0.5272,0.025
5.617,98.28,0.5272,0.068
5.618,100.62,0.5272,0.221
5.619,6.72,0.3629,0.269
5.62,-3.91,0.0344,0.235
5.621,-1.72,0.2156,0.261
5.622,-87.81,0.5781,0.231
5.623,-110.47,0.5781,0.086
5.624,-68.28,0.5781,0.010
5.625,-107.50,0.5781,-0.051
5.626,-102.34,0.5781,-0.205
5.627,-37.66,0.5781,-0.256
5.628,-30.63,0.5781,-0.280
5.629,29.84,0.5781,-0.317
5.63,114.38,0.5781,-0.220
5.631,82.66,0.5781,-0.088
5.632,65.47,0.5781,-0.055
5.633,113.28,0.5781,0.043
5.634,80.00,0.5781,0.172
5.635,32.97,0.5781,0.203
5.636,41.88,0.5781,0.238
5.637,-11.09,0.5955,0.287
5.638,-59.84,0.6303,0.215
5.639,-36.41,0.6303,0.167
5.64,-92.19,0.6303,0.143
5.641,-140.94,0.6303,-0.018
5.642,-75.16,0.6303,-0.139
5.643,-70.62,0.6303,-0.168
5.644,-87.97,0.6303,-0.281
5.645,39.53,0.6303,-0.344
5.646,84.22,0.6303,-0.202
5.647,35.78,0.6303,-0.175
5.648,111.56,0.6303,-0.130
5.649,124.69,0.6303,0.048
5.65,45.31,0.6303,0.119
5.651,73.75,0.6303,0.138
5.652,78.13,0.6303,0.267
5.653,-19.37,0.6077,0.295
5.654,-30.78,0.5625,0.228
5.655,-19.38,0.5625,0.233
5.656,-91.87,0.5625,0.189
5.657,-107.03,0.5625,0.049
5.658,-85.47,0.5625,-0.025
5.659,-121.56,0.5625,-0.122
5.66,-72.50,0.5625,-0.268
5.661,3.75,0.5625,-0.267
5.662,7.50,0.5625,-0.260
5.663,53.44,0.5625,-0.252
5.664,107.19,0.5625,-0.153
5.665,83.91,0.5625,-0.037
5.666,78.28,0.5625,0.014
5.667,108.75,0.5625,0.119
5.668,51.41,0.5625,0.232
5.669,2.03,0.5625,0.222
5.67,24.69,0.5625,0.236
5.671,-25.31,0.5701,0.272
5.672,-85.94,0.5853,0.185
5.673,-63.59,0.5853,0.100
5.674,-96.25,0.5853,0.058
5.675,-141.09,0.5853,-0.093
5.676,-70.78,0.5853,-0.224
5.677,-42.19,0.5853,-0.234
5.678,-39.69,0.5853,-0.308
5.679,74.06,0.5853,-0.314
5.68,81.88,0.5853,-0.160
5.681,43.44,0.5853,-0.150
5.682,120.31,0.5853,-0.073
5.683,121.87,0.5853,0.091
5.684,54.53,0.5853,0.170
5.685,55.31,0.5853,0.200
5.686,36.88,0.5862,0.281
5.687,-27.34,0.5881,0.273
5.688,-30.16,0.5881,0.226
5.689,-62.03,0.5881,0.213
5.69,-134.84,0.5881,0.102
5.691,-106.88,0.5881,-0.057
5.692,-60.00,0.5881,-0.112
5.693,-97.81,0.5881,-0.177
5.694,-61.09,0.5881,-0.307
5.695,30.00,0.5881,-0.299
5.696,41.72,0.5881,-0.247
5.697,64.22,0.5881,-0.215
5.698,107.81,0.5881,-0.119
5.699,84.37,0.5881,0.000
5.7,63.44,0.5881,0.050
5.701,90.16,0.5881,0.127
5.702,48.91,0.5881,0.230
5.703,8.91,0.5881,0.225
5.704,13.75,0.5881,0.248
5.705,-45.94,0.5622,0.253
5.706,-111.88,0.5103,0.156
5.707,-88.44,0.5103,0.029
5.708,-98.91,0.5103,-0.021
5.709,-118.59,0.5103,-0.169
5.71,-35.78,0.5103,-0.258
5.711,-16.41,0.5054,-0.241
5.712,-19.06,0.4956,-0.291
5.713,80.00,0.4956,-0.279
5.714,111.88,0.4956,-0.131
5.715,72.66,0.4956,-0.055
5.716,100.31,0.4956,0.015
5.717,93.44,0.4956,0.146
5.718,29.69,0.4956,0.202
5.719,43.44,0.4956,0.205
5.72,23.44,0.5263,0.288
5.721,-73.59,0.5875,0.252
5.722,-67.50,0.5875,0.141
5.723,-60.78,0.5875,0.117
5.724,-123.44,0.5875,0.020
5.725,-94.06,0.5875,-0.130
5.726,-44.69,0.5875,-0.168
5.727,-65.31,0.5875,-0.219
5.728,-17.50,0.5875,-0.299
5.729,56.41,0.5875,-0.254
5.73,49.69,0.5875,-0.186
5.731,76.09,0.5875,-0.155
5.732,119.06,0.5875,-0.034
5.733,67.81,0.5875,0.083
5.734,67.19,0.5875,0.102
5.735,94.22,0.5875,0.218
5.736,12.03,0.5873,0.290
5.737,-31.41,0.5869,0.242
5.738,-20.94,0.5869,0.227
5.739,-77.34,0.5869,0.200
5.74,-116.87,0.5869,0.072
5.741,-68.28,0.5869,-0.034
5.742,-89.84,0.5869,-0.064
5.743,-116.41,0.5869,-0.214
5.744,-14.22,0.5869,-0.297
5.745,17.03,0.5412,-0.242
5.746,9.37,0.4500,-0.263
5.747,90.78,0.4500,-0.223
5.748,115.94,0.4500,-0.081
5.749,62.81,0.4500,0.008
5.75,89.37,0.4500,0.044
5.751,104.84,0.4500,0.187
5.752,21.09,0.3082,0.254
5.753,15.31,0.0247,0.229
5.754,-4.53,0.2180,0.285
5.755,-92.81,0.6047,0.220
5.756,-69.22,0.6047,0.099
5.757,-66.72,0.6047,0.082
5.758,-133.13,0.6047,-0.034
5.759,-91.09,0.6047,-0.184
5.76,-43.75,0.6047,-0.217
5.761,-51.72,0.6047,-0.272
5.762,32.19,0.6047,-0.320
5.763,95.16,0.6047,-0.208
5.764,54.84,0.6047,-0.130
5.765,90.16,0.6047,-0.098
5.766,130.47,0.6047,0.051
5.767,61.72,0.6047,0.163
5.768,36.56,0.6047,0.174
5.769,55.63,0.6047,0.236
5.77,-0.78,0.6049,0.285
5.771,-45.16,0.6053,0.235
5.772,-30.31,0.6053,0.195
5.773,-88.75,0.6053,0.174
5.774,-148.28,0.6053,0.018
5.775,-94.06,0.6053,-0.123
5.776,-87.34,0.6053,-0.171
5.777,-74.69,0.6053,-0.297
5.778,29.84,0.6053,-0.320
5.779,50.78,0.6053,-0.238
5.78,24.84,0.6053,-0.218
5.781,112.81,0.6053,-0.188
5.782,127.50,0.6053,0.007
5.783,50.31,0.6053,0.067
5.784,100.78,0.6053,0.108
5.785,84.38,0.6053,0.269
5.786,-19.06,0.4189,0.277
5.787,2.50,0.0459,0.231
5.788,-8.59,0.2186,0.282
5.789,-120.94,0.5641,0.213
5.79,-109.06,0.5641,0.040
5.791,-70.31,0.5641,-0.005
5.792,-108.44,0.5641,-0.101
5.793,-68.44,0.5641,-0.222
5.794,-19.53,0.5641,-0.238
5.795,-22.34,0.5641,-0.261
5.796,55.31,0.5641,-0.283
5.797,98.13,0.5641,-0.150
5.798,53.13,0.5641,-0.086
5.799,77.97,0.5641,-0.044
5.8,99.37,0.5641,0.070
5.801,56.09,0.5641,0.155
5.802,42.19,0.5641,0.182
5.803,47.50,0.5641,0.239
5.804,-26.09,0.5794,0.277
5.805,-74.37,0.6100,0.187
5.806,-66.09,0.6100,0.128
5.807,-98.75,0.6100,0.055
5.808,-118.13,0.6100,-0.069
5.809,-77.19,0.6100,-0.181
5.81,-65.47,0.6100,-0.224
5.811,-54.69,0.6100,-0.312
5.812,44.84,0.6100,-0.333
5.813,76.41,0.6100,-0.223
5.814,58.28,0.6100,-0.180
5.815,137.03,0.6100,-0.106
5.816,120.31,0.6100,0.094
5.817,34.69,0.6100,0.135
5.818,60.16,0.6100,0.163
5.819,47.19,0.6100,0.255
5.82,-28.44,0.4265,0.258
5.821,-10.94,0.0594,0.198
5.822,-31.25,0.2101,0.236
5.823,-122.19,0.5116,0.136
5.824,-88.44,0.5116,-0.009
5.825,-63.44,0.5116,-0.041
5.826,-117.34,0.5116,-0.136
5.827,-68.44,0.5116,-0.276
5.828,14.69,0.5116,-0.273
5.829,20.31,0.5116,-0.247
5.83,67.50,0.5116,-0.232
5.831,110.31,0.5116,-0.112
5.832,64.06,0.5116,-0.011
5.833,76.72,0.5116,0.017
5.834,117.66,0.5116,0.142
5.835,38.44,0.3529,0.252
5.836,1.41,0.0356,0.219
5.837,20.78,0.0356,0.255
5.838,-51.09,0.2103,0.261
5.839,-73.59,0.5597,0.153
5.84,-54.69,0.5597,0.113
5.841,-113.75,0.5597,0.043
5.842,-117.81,0.5597,-0.114
5.843,-60.47,0.5597,-0.193
5.844,-53.28,0.5597,-0.235
5.845,-23.44,0.5597,-0.299
5.846,84.53,0.5597,-0.282
5.847,91.72,0.5597,-0.130
5.848,68.59,0.5597,-0.098
5.849,125.63,0.5597,0.007
5.85,97.03,0.5597,0.153
5.851,26.72,0.5597,0.201
5.852,46.25,0.5597,0.206
5.853,32.19,0.5795,0.294
5.854,-48.91,0.6191,0.271
5.855,-39.53,0.6191,0.196
5.856,-65.47,0.6191,0.192
5.857,-152.81,0.6191,0.065
5.858,-93.91,0.6191,-0.114
5.859,-58.12,0.6191,-0.123
5.86,-101.25,0.6191,-0.230
5.861,-22.66,0.6191,-0.325
5.862,56.09,0.6191,-0.276
5.863,41.09,0.6191,-0.213
5.864,73.91,0.6191,-0.193
5.865,124.84,0.6191,-0.065
5.866,78.13,0.6191,0.056
5.867,66.88,0.6191,0.091
5.868,88.28,0.6191,0.190
5.869,20.47,0.4249,0.268
5.87,-10.47,0.0366,0.231
5.871,9.22,0.0366,0.247
5.872,-62.97,0.2103,0.249
5.873,-121.09,0.5578,0.121
5.874,-83.13,0.5578,0.007
5.875,-88.59,0.5578,-0.046
5.876,-109.69,0.5578,-0.170
5.877,-46.56,0.5578,-0.265
5.878,-21.72,0.5578,-0.263
5.879,3.28,0.5578,-0.308
5.88,102.50,0.5578,-0.257
5.881,97.81,0.5578,-0.103
5.882,62.19,0.5578,-0.061
5.883,118.28,0.5578,0.021
5.884,77.81,0.5578,0.176
5.885,12.34,0.5578,0.177
5.886,50.78,0.5578,0.200
5.887,8.91,0.5710,0.278
5.888,-79.69,0.5975,0.218
5.889,-57.97,0.5975,0.119
5.89,-59.22,0.5975,0.102
5.891,-113.28,0.5975,0.000
5.892,-74.22,0.5975,-0.124
5.893,-57.50,0.5975,-0.148
5.894,-85.63,0.5975,-0.239
5.895,1.87,0.5975,-0.319
5.896,78.59,0.5975,-0.236
5.897,60.00,0.5975,-0.162
5.898,90.31,0.5975,-0.116
5.899,108.59,0.5975,0.018
5.9,51.09,0.5975,0.102
5.901,60.78,0.5975,0.121
5.902,83.13,0.5975,0.223
5.903,1.88,0.5944,0.287
5.904,-35.94,0.5881,0.227
5.905,-16.88,0.5881,0.215
5.906,-92.66,0.5881,0.193
5.907,-132.66,0.5881,0.030
5.908,-68.28,0.5881,-0.072
5.909,-81.09,0.5881,-0.107
5.91,-97.19,0.5881,-0.234
5.911,-7.97,0.5881,-0.301
5.912,25.63,0.5881,-0.250
5.913,22.19,0.5881,-0.250
5.914,107.34,0.5881,-0.206
5.915,122.97,0.5881,-0.035
5.916,58.44,0.5881,0.040
5.917,92.03,0.5881,0.082
5.918,86.72,0.5881,0.224
5.919,0.62,0.4020,0.255
5.92,5.00,0.0297,0.225
5.921,-8.13,0.2070,0.265
5.922,-83.44,0.5616,0.209
5.923,-78.44,0.5616,0.098
5.924,-85.94,0.5616,0.052
5.925,-134.06,0.5616,-0.074
5.926,-72.03,0.5616,-0.216
5.927,-16.25,0.5616,-0.218
5.928,-35.94,0.5616,-0.248
5.929,38.59,0.5616,-0.290
5.93,85.78,0.5616,-0.171
5.931,50.16,0.5616,-0.118
5.932,108.13,0.5616,-0.071
5.933,134.22,0.5616,0.098
5.934,48.59,0.5616,0.198
5.935,37.19,0.5616,0.195
5.936,43.44,0.5616,0.272
5.937,-36.09,0.5735,0.282
5.938,-52.66,0.5975,0.200
5.939,-34.53,0.5975,0.177
5.94,-111.56,0.5975,0.131
5.941,-127.97,0.5975,-0.046
5.942,-62.66,0.5975,-0.125
5.943,-79.53,0.5975,-0.172
5.944,-71.88,0.5975,-0.284
5.945,35.94,0.5975,-0.315
5.946,66.72,0.5975,-0.212
5.947,39.84,0.5975,-0.182
5.948,109.84,0.5975,-0.133
5.949,106.88,0.5975,0.038
5.95,37.03,0.5975,0.081
5.951,87.34,0.5975,0.112
5.952,68.91,0.4092,0.256
5.953,-16.25,0.0325,0.250
5.954,-3.59,0.0325,0.223
5.955,-30.94,0.1989,0.242
5.956,-123.13,0.5316,0.161
5.957,-90.94,0.5316,-0.004
5.958,-54.22,0.5316,-0.021
5.959,-112.50,0.5316,-0.112
5.96,-70.31,0.5316,-0.246
5.961,-21.72,0.5316,-0.253
5.962,-11.72,0.5316,-0.289
5.963,66.88,0.5316,-0.276
5.964,111.41,0.5316,-0.155
5.965,80.94,0.5316,-0.053
5.966,87.97,0.5316,0.007
5.967,99.84,0.5316,0.123
5.968,35.16,0.3765,0.206
5.969,26.41,0.0662,0.193
5.97,49.22,0.0662,0.259
5.971,-40.16,0.2470,0.291
5.972,-66.87,0.6084,0.179
5.973,-67.19,0.6084,0.158
5.974,-140.00,0.6084,0.044
5.975,-110.47,0.6084,-0.123
5.976,-57.66,0.6084,-0.177
5.977,-70.31,0.6084,-0.238
5.978,-26.72,0.6084,-0.317
5.979,65.31,0.6084,-0.291
5.98,69.84,0.6084,-0.187
5.981,65.16,0.6084,-0.152
5.982,118.75,0.6084,-0.056
5.983,86.56,0.6084,0.086
5.984,41.25,0.6084,0.117
5.985,74.22,0.6084,0.168
5.986,32.50,0.4346,0.265
5.987,-43.44,0.0869,0.233
5.988,-12.97,0.0869,0.178
5.989,-43.44,0.2282,0.208
5.99,-149.37,0.5109,0.092
5.991,-94.69,0.5109,-0.091
5.992,-50.94,0.5109,-0.098
5.993,-102.81,0.5109,-0.193
5.994,-30.16,0.5109,-0.303
5.995,23.75,0.5109,-0.253
5.996,8.28,0.5109,-0.256
5.997,94.06,0.5109,-0.237
5.998,136.41,0.5109,-0.068
5.999,61.72,0.5109,0.036
6,64.84,0.5109,0.056
6.001,99.06,0.5109,0.166
6.002,34.37,0.3471,0.254
6.003,5.00,0.0194,0.234
6.004,9.06,0.2040,0.264
6.005,-65.94,0.5731,0.253
6.006,-100.94,0.5731,0.132
6.007,-85.78,0.5731,0.051
6.008,-106.88,0.5731,-0.040
6.009,-97.66,0.5731,-0.163
6.01,-40.47,0.5731,-0.235
6.011,-37.19,0.5731,-0.244
6.012,-2.19,0.5731,-0.309
6.013,85.94,0.5731,-0.248
6.014,89.06,0.5731,-0.138
6.015,80.31,0.5731,-0.070
6.016,110.94,0.5731,0.023
6.017,73.44,0.5731,0.152
6.018,29.84,0.5731,0.170
6.019,71.56,0.5731,0.211
6.02,5.16,0.5897,0.313
6.021,-74.22,0.6228,0.222
6.022,-31.72,0.6228,0.165
6.023,-76.25,0.6228,0.158
6.024,-160.00,0.6228,0.012
6.025,-101.09,0.6228,-0.162
6.026,-49.84,0.6228,-0.190
6.027,-59.84,0.6228,-0.262
6.028,10.94,0.6228,-0.310
6.029,62.81,0.6228,-0.240
6.03,38.59,0.6228,-0.184
6.031,88.91,0.6228,-0.163
6.032,121.56,0.6228,-0.006
6.033,58.44,0.6228,0.081
6.034,75.31,0.6228,0.111
6.035,78.91,0.6228,0.231
6.036,-8.91,0.4335,0.268
6.037,-12.66,0.0550,0.213
6.038,-4.06,0.2154,0.243
6.039,-86.25,0.5362,0.205
6.04,-124.53,0.5362,0.071
6.041,-93.12,0.5362,-0.044
6.042,-92.34,0.5362,-0.116
6.043,-82.50,0.5362,-0.228
6.044,-23.44,0.5362,-0.281
6.045,-6.25,0.5362,-0.275
6.046,28.59,0.5362,-0.293
6.047,102.03,0.5362,-0.218
6.048,107.19,0.5362,-0.089
6.049,77.03,0.5362,-0.004
6.05,94.06,0.5362,0.065
6.051,69.22,0.5362,0.184
6.052,18.12,0.5362,0.203
6.053,34.84,0.5362,0.221
6.054,-7.34,0.5595,0.273
6.055,-76.87,0.6059,0.206
6.056,-66.56,0.6059,0.119
6.057,-93.28,0.6059,0.073
6.058,-137.97,0.6059,-0.067
6.059,-72.81,0.6059,-0.203
6.06,-35.62,0.6059,-0.213
6.061,-60.00,0.6059,-0.274
6.062,30.94,0.6059,-0.333
6.063,94.22,0.6059,-0.212
6.064,62.50,0.6059,-0.144
6.065,110.00,0.6059,-0.088
6.066,115.63,0.6059,0.076
6.067,42.19,0.6059,0.144
6.068,63.28,0.6059,0.160
6.069,66.87,0.6059,0.270
6.07,-20.78,0.5961,0.294
6.071,-30.47,0.5766,0.229
6.072,-28.44,0.5766,0.233
6.073,-126.88,0.5766,0.172
6.074,-123.59,0.5766,-0.021
6.075,-48.91,0.5766,-0.075
6.076,-83.59,0.5766,-0.119
6.077,-82.03,0.5766,-0.242
6.078,-1.87,0.5766,-0.283
6.079,15.78,0.5766,-0.246
6.08,48.44,0.5766,-0.251
6.081,130.63,0.5766,-0.149
6.082,98.91,0.5766,0.010
6.083,40.47,0.5766,0.048
6.084,77.50,0.5766,0.091
6.085,64.06,0.5766,0.203
6.086,11.09,0.5766,0.219
6.087,15.94,0.5766,0.226
6.088,-23.44,0.5505,0.251
6.089,-102.03,0.4984,0.179
6.09,-88.12,0.4984,0.047
6.091,-92.97,0.4984,0.003
6.092,-125.00,0.4984,-0.139
6.093,-46.25,0.4984,-0.248
6.094,-13.44,0.4892,-0.232
6.095,-20.31,0.4706,-0.274
6.096,71.56,0.4706,-0.272
6.097,102.81,0.4706,-0.131
6.098,51.72,0.4706,-0.067
6.099,88.75,0.4706,-0.028
6.1,101.25,0.4706,0.111
6.101,42.66,0.4706,0.175
6.102,52.66,0.4706,0.196
6.103,35.31,0.5114,0.280
6.104,-50.16,0.5928,0.267
6.105,-54.53,0.5928,0.180
6.106,-54.06,0.5928,0.158
6.107,-127.34,0.5928,0.072
6.108,-120.00,0.5928,-0.097
6.109,-55.16,0.5928,-0.168
6.11,-69.53,0.5928,-0.207
6.111,-52.81,0.5928,-0.308
6.112,48.44,0.5928,-0.313
6.113,67.34,0.5928,-0.211
6.114,59.37,0.5928,-0.178
6.115,118.13,0.5928,-0.092
6.116,95.47,0.5928,0.058
6.117,52.66,0.5928,0.099
6.118,81.25,0.5928,0.163
6.119,32.03,0.4117,0.262
6.12,-24.69,0.0494,0.228
6.121,6.87,0.0494,0.212
6.122,-49.22,0.2058,0.241
6.123,-135.47,0.5188,0.114
6.124,-85.00,0.5188,-0.030
6.125,-70.47,0.5188,-0.056
6.126,-110.63,0.5188,-0.171
6.127,-47.97,0.5188,-0.278
6.128,3.28,0.5188,-0.267
6.129,8.75,0.5188,-0.271
6.13,67.03,0.5188,-0.249
6.131,113.28,0.5188,-0.137
6.132,83.28,0.5188,-0.022
6.133,92.66,0.5188,0.030
6.134,105.47,0.5188,0.163
6.135,27.19,0.3667,0.241
6.136,19.53,0.0625,0.217
6.137,33.28,0.0625,0.280
6.138,-46.87,0.2404,0.284
6.139,-84.37,0.5962,0.186
6.14,-80.47,0.5962,0.115
6.141,-113.12,0.5962,0.025
6.142,-100.94,0.5962,-0.111
6.143,-57.34,0.5962,-0.177
6.144,-67.81,0.5962,-0.226
6.145,-27.34,0.5962,-0.313
6.146,65.00,0.5962,-0.281
6.147,63.44,0.5962,-0.183
6.148,75.47,0.5962,-0.154
6.149,135.16,0.5962,-0.032
6.15,87.03,0.5962,0.117
6.151,36.41,0.5962,0.143
6.152,80.78,0.5962,0.189
6.153,33.13,0.6031,0.304
6.154,-51.09,0.6169,0.256
6.155,-23.91,0.6169,0.202
6.156,-70.63,0.6169,0.208
6.157,-148.75,0.6169,0.061
6.158,-88.59,0.6169,-0.090
6.159,-76.87,0.6169,-0.117
6.16,-98.13,0.6169,-0.243
6.161,-4.37,0.6169,-0.313
6.162,46.56,0.6169,-0.252
6.163,31.41,0.6169,-0.220
6.164,84.84,0.6169,-0.189
6.165,116.56,0.6169,-0.050
6.166,66.41,0.6169,0.044
6.167,84.53,0.6169,0.083
6.168,88.59,0.6169,0.213
6.169,8.59,0.4212,0.260
6.17,-3.59,0.0300,0.230
6.171,-5.00,0.2044,0.253
6.172,-82.81,0.5531,0.220
6.173,-97.66,0.5531,0.087
6.174,-81.56,0.5531,0.025
6.175,-110.47,0.5531,-0.076
6.176,-94.06,0.5531,-0.196
6.177,-32.81,0.5531,-0.264
6.178,-18.12,0.5531,-0.262
6.179,15.16,0.5531,-0.300
6.18,100.16,0.5531,-0.232
6.181,87.50,0.5531,-0.100
6.182,70.94,0.5531,-0.057
6.183,103.59,0.5531,0.042
6.184,75.00,0.5531,0.151
6.185,40.47,0.5531,0.192
6.186,49.38,0.5531,0.232
6.187,-1.09,0.5758,0.291
6.188,-72.66,0.6213,0.229
6.189,-41.41,0.6213,0.145
6.19,-79.53,0.6213,0.147
6.191,-154.06,0.6213,-0.014
6.192,-80.78,0.6213,-0.162
6.193,-55.78,0.6213,-0.175
6.194,-77.66,0.6213,-0.273
6.195,14.84,0.6213,-0.331
6.196,68.28,0.6213,-0.243
6.197,56.25,0.6213,-0.194
6.198,122.34,0.6213,-0.131
6.199,131.72,0.6213,0.051
6.2,42.34,0.6213,0.133
6.201,53.59,0.6213,0.135
6.202,72.81,0.6213,0.240
6.203,-3.13,0.4300,0.281
6.204,-13.44,0.0475,0.233
6.205,-22.34,0.2215,0.254
6.206,-119.06,0.5694,0.189
6.207,-118.13,0.5694,0.016
6.208,-71.41,0.5694,-0.048
6.209,-118.13,0.5694,-0.127
6.21,-94.22,0.5694,-0.284
6.211,4.69,0.5694,-0.315
6.212,30.47,0.5694,-0.274
6.213,47.66,0.5694,-0.254
6.214,99.53,0.5694,-0.179
6.215,102.19,0.5694,-0.055
6.216,80.00,0.5694,0.025
6.217,98.28,0.5694,0.105
6.218,58.91,0.5694,0.222
6.219,9.06,0.5694,0.223
6.22,39.38,0.5694,0.240
6.221,-14.84,0.5809,0.301
6.222,-96.41,0.6041,0.210
6.223,-75.16,0.6041,0.108
6.224,-96.56,0.6041,0.060
6.225,-125.00,0.6041,-0.085
6.226,-58.44,0.6041,-0.190
6.227,-46.56,0.6041,-0.202
6.228,-50.62,0.6041,-0.283
6.229,53.91,0.6041,-0.303
6.23,90.78,0.6041,-0.175
6.231,55.63,0.6041,-0.121
6.232,118.13,0.6041,-0.064
6.233,112.34,0.6041,0.115
6.234,29.37,0.6041,0.161
6.235,57.66,0.6041,0.174
6.236,49.84,0.5917,0.276
6.237,-36.56,0.5669,0.273
6.238,-51.25,0.5669,0.203
6.239,-50.16,0.5669,0.171
6.24,-119.38,0.5669,0.103
6.241,-105.00,0.5669,-0.068
6.242,-44.06,0.5669,-0.108
6.243,-84.84,0.5669,-0.156
6.244,-67.50,0.5669,-0.277
6.245,22.50,0.5669,-0.291
6.246,32.19,0.5669,-0.232
6.247,53.44,0.5669,-0.227
6.248,140.94,0.5669,-0.125
6.249,102.97,0.5669,0.055
6.25,50.31,0.5669,0.081
6.251,98.28,0.5669,0.156
6.252,56.41,0.3954,0.277
6.253,-26.25,0.0525,0.269
6.254,-1.25,0.0525,0.225
6.255,-17.50,0.2204,0.266
6.256,-114.84,0.5562,0.190
6.257,-98.13,0.5562,0.037
6.258,-96.72,0.5562,-0.007
6.259,-141.72,0.5562,-0.157
6.26,-39.69,0.5562,-0.290
6.261,2.34,0.5401,-0.236
6.262,-15.00,0.5078,-0.285
6.263,81.09,0.5078,-0.266
6.264,107.03,0.5078,-0.123
6.265,59.69,0.5078,-0.052
6.266,95.62,0.5078,-0.004
6.267,98.75,0.5078,0.139
6.268,41.72,0.5078,0.194
6.269,50.00,0.5078,0.223
6.27,25.78,0.5401,0.294
6.271,-62.81,0.6047,0.274
6.272,-65.94,0.6047,0.168
6.273,-74.53,0.6047,0.142
6.274,-140.16,0.6047,0.019
6.275,-99.06,0.6047,-0.138
6.276,-44.22,0.6047,-0.179
6.277,-65.94,0.6047,-0.227
6.278,-14.06,0.6047,-0.311
6.279,57.03,0.6047,-0.255
6.28,25.31,0.6047,-0.197
6.281,71.09,0.6047,-0.204
6.282,141.72,0.6047,-0.055
6.283,93.91,0.6047,0.079
6.284,61.41,0.6047,0.133
6.285,75.78,0.6047,0.202
6.286,19.38,0.4309,0.285
6.287,-41.72,0.0834,0.241
6.288,-9.06,0.0834,0.201
6.289,-58.44,0.2345,0.223
6.29,-137.50,0.5366,0.084
6.291,-91.25,0.5366,-0.052
6.292,-86.88,0.5366,-0.098
6.293,-107.81,0.5366,-0.226
6.294,-20.00,0.5366,-0.314
6.295,26.88,0.5366,-0.266
6.296,19.53,0.5366,-0.260
6.297,92.03,0.5366,-0.227
6.298,123.75,0.5366,-0.076
6.299,64.69,0.5366,0.021
6.3,87.50,0.5366,0.053
6.301,86.25,0.5366,0.196
6.302,2.19,0.3664,0.226
6.303,21.25,0.0259,0.200
6.304,16.25,0.2090,0.268
6.305,-78.91,0.5750,0.233
6.306,-90.94,0.5750,0.111
6.307,-76.41,0.5750,0.051
6.308,-111.88,0.5750,-0.042
6.309,-87.81,0.5750,-0.173
6.31,-37.19,0.5750,-0.218
6.311,-44.38,0.5750,-0.248
6.312,-4.06,0.5750,-0.307
6.313,85.63,0.5750,-0.256
6.314,75.31,0.5750,-0.135
6.315,81.09,0.5750,-0.105
6.316,121.88,0.5750,0.027
6.317,75.94,0.5750,0.139
6.318,48.44,0.5750,0.179
6.319,61.09,0.5750,0.236
6.32,-0.47,0.5880,0.301
6.321,-75.47,0.6141,0.235
