Time,Channel 1,Channel 2,Channel 3
2.757,-58.13,0.6178,0.257
2.758,-35.47,0.6178,0.181
2.759,-65.94,0.6178,0.186
2.76,-150.47,0.6178,0.049
2.761,-94.69,0.6178,-0.115
2.762,-52.97,0.6178,-0.140
2.763,-90.16,0.6178,-0.221
2.764,-26.41,0.6178,-0.321
2.765,61.25,0.6178,-0.274
2.766,26.88,0.5500,-0.198
2.767,65.16,0.4144,-0.220
2.768,150.63,0.4144,-0.068
2.769,72.66,0.4144,0.081
2.77,56.56,0.4144,0.077
2.771,96.56,0.4144,0.194
2.772,30.16,0.4581,0.271
2.773,-11.87,0.5456,0.254
2.774,-7.66,0.5456,0.247
2.775,-69.37,0.5456,0.239
2.776,-126.09,0.5456,0.108
2.777,-90.16,0.5456,-0.013
2.778,-82.81,0.5456,-0.072
2.779,-96.72,0.5456,-0.179
2.78,-39.37,0.5456,-0.266
2.781,-4.69,0.5456,-0.258
2.782,14.22,0.5456,-0.275
2.783,87.50,0.5456,-0.229
2.784,112.34,0.5456,-0.100
2.785,86.56,0.5456,-0.004
2.786,104.69,0.5456,0.073
2.787,77.66,0.5456,0.205
2.788,0.47,0.3712,0.228
2.789,28.59,0.0225,0.206
2.79,20.78,0.2323,0.286
2.791,-71.88,0.6519,0.248
2.792,-77.81,0.6519,0.142
2.793,-85.31,0.6519,0.092
2.794,-142.66,0.6519,-0.029
2.795,-95.78,0.6519,-0.193
2.796,-40.47,0.6519,-0.220
2.797,-72.97,0.6519,-0.274
2.798,5.62,0.6519,-0.366
2.799,97.81,0.6519,-0.263
2.8,59.69,0.6519,-0.171
2.801,84.53,0.6519,-0.144
2.802,126.09,0.6519,-0.002
2.803,70.94,0.6519,0.108
2.804,58.59,0.6519,0.140
2.805,72.03,0.6519,0.226
2.806,-3.59,0.6334,0.284
2.807,-55.63,0.5966,0.218
2.808,-27.81,0.5966,0.173
2.809,-76.56,0.5966,0.163
2.81,-131.87,0.5966,0.020
2.811,-83.91,0.5966,-0.101
2.812,-68.91,0.5966,-0.148
2.813,-82.19,0.5966,-0.239
2.814,-11.72,0.5966,-0.312
2.815,45.31,0.5966,-0.262
2.816,26.72,0.5966,-0.222
2.817,96.56,0.5966,-0.209
2.818,126.41,0.5966,-0.028
2.819,47.66,0.5966,0.044
2.82,76.25,0.5966,0.067
2.821,89.06,0.5966,0.197
2.822,8.59,0.4081,0.245
2.823,5.47,0.0312,0.214
2.824,1.25,0.2121,0.256
2.825,-82.66,0.5738,0.216
2.826,-93.75,0.5738,0.091
2.827,-72.50,0.5738,0.029
2.828,-117.81,0.5738,-0.054
2.829,-102.34,0.5738,-0.207
2.83,-41.72,0.5738,-0.259
2.831,-29.38,0.5738,-0.290
2.832,20.63,0.5738,-0.318
2.833,102.34,0.5738,-0.249
2.834,105.00,0.5738,-0.113
2.835,101.88,0.5738,-0.039
2.836,110.78,0.5738,0.091
2.837,55.31,0.5738,0.183
2.838,35.31,0.5738,0.201
2.839,56.87,0.5738,0.253
2.84,-6.88,0.5900,0.315
2.841,-81.87,0.6225,0.239
2.842,-56.09,0.6225,0.151
2.843,-89.53,0.6225,0.127
2.844,-137.66,0.6225,-0.028
2.845,-70.63,0.6225,-0.148
2.846,-54.69,0.6225,-0.169
2.847,-69.22,0.6225,-0.258
2.848,13.44,0.6225,-0.308
2.849,72.19,0.6225,-0.231
2.85,40.94,0.6225,-0.163
2.851,97.34,0.6225,-0.149
2.852,132.66,0.6225,0.032
2.853,51.56,0.6225,0.117
2.854,50.62,0.6225,0.135
2.855,62.81,0.6225,0.218
2.856,-10.78,0.6026,0.260
2.857,-30.78,0.5628,0.196
2.858,-12.03,0.5628,0.199
2.859,-91.88,0.5628,0.172
2.86,-122.19,0.5628,0.015
2.861,-66.56,0.5628,-0.072
2.862,-88.59,0.5628,-0.118
2.863,-92.19,0.5628,-0.249
2.864,2.19,0.5628,-0.302
2.865,27.03,0.5628,-0.245
2.866,25.31,0.5628,-0.248
2.867,102.19,0.5628,-0.194
2.868,115.94,0.5628,-0.044
2.869,72.19,0.5628,0.037
2.87,87.03,0.5628,0.100
2.871,65.47,0.5628,0.212
2.872,5.78,0.5628,0.231
2.873,17.81,0.5628,0.223
2.874,-8.44,0.5394,0.267
2.875,-94.69,0.4925,0.206
2.876,-95.47,0.4925,0.077
2.877,-93.59,0.4925,0.015
2.878,-120.47,0.4925,-0.110
2.879,-51.41,0.4925,-0.226
2.88,-25.47,0.5085,-0.212
2.881,-41.09,0.5406,-0.277
2.882,53.28,0.5406,-0.295
2.883,94.69,0.5406,-0.170
2.884,55.31,0.5406,-0.105
2.885,99.84,0.5406,-0.059
2.886,112.97,0.5406,0.094
2.887,42.19,0.5406,0.167
2.888,39.69,0.5406,0.179
2.889,60.78,0.5406,0.246
2.89,-18.28,0.5727,0.300
2.891,-70.16,0.6369,0.209
2.892,-61.56,0.6369,0.160
2.893,-107.81,0.6369,0.086
2.894,-114.69,0.6369,-0.056
2.895,-71.88,0.6369,-0.143
2.896,-86.09,0.6369,-0.199
2.897,-68.59,0.6369,-0.315
2.898,43.28,0.6369,-0.337
2.899,70.00,0.6369,-0.229
2.9,46.56,0.6369,-0.197
2.901,116.56,0.6369,-0.136
2.902,110.94,0.6369,0.037
2.903,60.78,0.6369,0.086
2.904,100.00,0.6369,0.158
2.905,73.91,0.6369,0.286
2.906,-33.13,0.4532,0.306
2.907,-32.97,0.0859,0.220
2.908,-25.47,0.2382,0.240
2.909,-112.19,0.5428,0.169
2.91,-95.94,0.5428,0.016
2.911,-80.00,0.5428,-0.023
2.912,-129.69,0.5428,-0.144
2.913,-69.53,0.5428,-0.282
2.914,-6.88,0.5428,-0.283
2.915,3.75,0.5428,-0.296
2.916,71.88,0.5428,-0.276
2.917,116.25,0.5428,-0.152
2.918,78.91,0.5428,-0.043
2.919,78.12,0.5428,0.006
2.92,102.19,0.5428,0.113
2.921,49.37,0.5428,0.210
2.922,18.44,0.5428,0.212
2.923,23.75,0.5428,0.247
2.924,-31.72,0.5582,0.259
2.925,-80.78,0.5891,0.183
2.926,-81.56,0.5891,0.098
2.927,-117.81,0.5891,0.020
2.928,-120.78,0.5891,-0.138
2.929,-55.94,0.5891,-0.221
2.93,-54.38,0.5891,-0.250
2.931,-32.97,0.5891,-0.330
2.932,67.19,0.5891,-0.316
2.933,84.37,0.5891,-0.196
2.934,64.37,0.5891,-0.147
2.935,121.72,0.5891,-0.067
2.936,106.56,0.5891,0.096
2.937,38.13,0.5891,0.146
2.938,70.94,0.5891,0.173
2.939,57.19,0.5957,0.288
2.94,-39.06,0.6091,0.287
2.941,-42.03,0.6091,0.210
2.942,-44.53,0.6091,0.203
2.943,-132.19,0.6091,0.121
2.944,-118.75,0.6091,-0.062
2.945,-74.53,0.6091,-0.117
2.946,-102.19,0.6091,-0.211
2.947,-51.56,0.6091,-0.321
2.948,53.91,0.6091,-0.314
2.949,53.75,0.6091,-0.213
2.95,51.41,0.6091,-0.206
2.951,122.97,0.6091,-0.110
2.952,101.09,0.6091,0.040
2.953,61.25,0.6091,0.092
2.954,83.28,0.6091,0.162
2.955,32.66,0.4164,0.258
2.956,-11.72,0.0309,0.228
2.957,11.41,0.0309,0.235
2.958,-46.72,0.1974,0.250
2.959,-114.69,0.5303,0.142
2.96,-92.34,0.5303,0.021
2.961,-86.25,0.5303,-0.043
2.962,-118.44,0.5303,-0.152
2.963,-54.38,0.5303,-0.280
2.964,-11.09,0.5274,-0.260
2.965,-1.72,0.5216,-0.302
2.966,96.41,0.5216,-0.264
2.967,107.34,0.5216,-0.109
2.968,62.03,0.5216,-0.049
2.969,95.62,0.5216,0.015
2.97,98.59,0.5216,0.142
2.971,38.59,0.5216,0.212
2.972,32.66,0.5216,0.219
2.973,26.87,0.5406,0.277
2.974,-46.09,0.5788,0.273
2.975,-65.94,0.5788,0.185
2.976,-87.97,0.5788,0.141
2.977,-136.56,0.5788,0.009
2.978,-97.97,0.5788,-0.132
2.979,-43.13,0.5788,-0.187
2.98,-57.34,0.5788,-0.218
2.981,-37.81,0.5788,-0.302
2.982,54.69,0.5788,-0.294
2.983,49.53,0.5788,-0.192
2.984,77.34,0.5788,-0.195
2.985,144.38,0.5788,-0.037
2.986,77.66,0.5788,0.094
2.987,38.44,0.5788,0.118
2.988,77.03,0.5788,0.171
2.989,33.59,0.4077,0.272
2.99,-32.81,0.0656,0.238
2.991,-8.91,0.0656,0.206
2.992,-59.69,0.2142,0.220
2.993,-137.34,0.5113,0.087
2.994,-92.19,0.5113,-0.054
2.995,-79.69,0.5113,-0.098
2.996,-96.72,0.5113,-0.214
2.997,-30.16,0.5113,-0.291
2.998,15.47,0.5113,-0.274
2.999,18.91,0.5113,-0.260
3,87.50,0.5113,-0.236
3.001,127.34,0.5113,-0.085
3.002,74.37,0.5113,0.018
3.003,95.94,0.5113,0.064
3.004,95.00,0.5113,0.210
3.005,3.44,0.3530,0.254
3.006,10.63,0.0366,0.217
3.007,12.19,0.2198,0.275
3.008,-67.81,0.5863,0.242
3.009,-92.50,0.5863,0.139
3.01,-100.16,0.5863,0.057
3.011,-129.06,0.5863,-0.061
3.012,-93.75,0.5863,-0.202
3.013,-26.09,0.5863,-0.248
3.014,-31.41,0.5863,-0.254
3.015,2.97,0.5863,-0.311
3.016,88.44,0.5863,-0.248
3.017,82.50,0.5863,-0.134
3.018,66.72,0.5863,-0.083
3.019,109.84,0.5863,-0.001
3.02,83.59,0.5863,0.137
3.021,31.41,0.5863,0.166
3.022,67.50,0.5863,0.200
3.023,20.94,0.5989,0.301
3.024,-62.19,0.6241,0.242
3.025,-45.94,0.6241,0.177
3.026,-80.94,0.6241,0.150
3.027,-136.87,0.6241,0.015
3.028,-90.78,0.6241,-0.124
3.029,-59.22,0.6241,-0.167
3.03,-78.12,0.6241,-0.242
3.031,1.72,0.6241,-0.323
3.032,60.62,0.6241,-0.239
3.033,31.25,0.6241,-0.202
3.034,84.22,0.6241,-0.177
3.035,125.63,0.6241,-0.033
3.036,71.41,0.6241,0.075
3.037,66.56,0.6241,0.110
3.038,77.03,0.6241,0.208
3.039,4.53,0.6127,0.264
3.04,-24.69,0.5900,0.217
3.041,-2.19,0.5900,0.214
3.042,-68.44,0.5900,0.212
3.043,-119.84,0.5900,0.077
3.044,-83.59,0.5900,-0.027
3.045,-106.25,0.5900,-0.090
3.046,-118.28,0.5900,-0.240
3.047,-24.37,0.5900,-0.326
3.048,21.25,0.5900,-0.288
3.049,28.44,0.5900,-0.284
3.05,101.72,0.5900,-0.232
3.051,110.16,0.5900,-0.080
3.052,77.66,0.5900,-0.011
3.053,104.69,0.5900,0.075
3.054,83.44,0.5900,0.198
3.055,12.81,0.3994,0.242
3.056,21.25,0.0181,0.224
3.057,10.78,0.2153,0.284
3.058,-85.94,0.6097,0.245
3.059,-92.19,0.6097,0.113
3.06,-79.06,0.6097,0.061
3.061,-127.50,0.6097,-0.046
3.062,-84.38,0.6097,-0.194
3.063,-36.56,0.6097,-0.214
3.064,-55.47,0.6097,-0.267
3.065,24.84,0.6097,-0.325
3.066,96.09,0.6097,-0.218
3.067,55.62,0.6097,-0.133
3.068,96.09,0.6097,-0.106
3.069,131.56,0.6097,0.059
3.07,58.91,0.6097,0.157
3.071,43.28,0.6097,0.177
3.072,60.94,0.6097,0.243
3.073,-11.87,0.6210,0.299
3.074,-50.94,0.6438,0.220
3.075,-24.84,0.6438,0.197
3.076,-94.37,0.6438,0.170
3.077,-134.38,0.6438,0.008
3.078,-80.16,0.6438,-0.099
3.079,-92.97,0.6438,-0.152
3.08,-96.41,0.6438,-0.285
3.081,13.44,0.6438,-0.345
3.082,57.97,0.6438,-0.258
3.083,36.88,0.6438,-0.229
3.084,105.16,0.6438,-0.184
3.085,118.59,0.6438,-0.019
3.086,61.25,0.6438,0.053
3.087,91.25,0.6438,0.104
3.088,75.78,0.6438,0.236
3.089,-4.22,0.4385,0.255
3.09,0.94,0.0281,0.227
3.091,-5.94,0.2016,0.257
3.092,-97.81,0.5484,0.215
3.093,-110.16,0.5484,0.062
3.094,-88.75,0.5484,-0.005
3.095,-120.16,0.5484,-0.116
3.096,-72.34,0.5484,-0.245
3.097,-12.03,0.5484,-0.261
3.098,-15.31,0.5484,-0.269
3.099,40.94,0.5484,-0.291
3.1,92.97,0.5484,-0.188
3.101,76.25,0.5484,-0.105
3.102,92.66,0.5484,-0.035
3.103,113.44,0.5484,0.080
3.104,52.66,0.5484,0.192
3.105,14.06,0.5484,0.185
3.106,44.84,0.5484,0.220
3.107,-12.50,0.5636,0.275
3.108,-70.47,0.5941,0.195
3.109,-59.37,0.5941,0.134
3.11,-107.81,0.5941,0.076
3.111,-135.63,0.5941,-0.082
3.112,-68.44,0.5941,-0.195
3.113,-41.56,0.5941,-0.218
3.114,-50.31,0.5941,-0.278
3.115,38.91,0.5941,-0.319
3.116,84.84,0.5941,-0.200
3.117,53.44,0.5941,-0.149
3.118,107.34,0.5941,-0.093
3.119,113.28,0.5941,0.065
3.12,36.09,0.5941,0.133
3.121,60.62,0.5941,0.138
3.122,72.66,0.5941,0.254
3.123,-25.94,0.4228,0.283
3.124,-32.97,0.0803,0.203
3.125,-19.22,0.2234,0.217
3.126,-126.25,0.5097,0.164
3.127,-121.72,0.5097,-0.036
3.128,-57.66,0.5097,-0.079
3.129,-101.56,0.5097,-0.151
3.13,-70.94,0.5097,-0.283
3.131,12.34,0.5097,-0.293
3.132,20.94,0.5097,-0.258
3.133,51.25,0.5097,-0.251
3.134,121.72,0.5097,-0.155
3.135,90.47,0.5097,-0.007
3.136,73.91,0.5097,0.026
3.137,119.37,0.5097,0.140
3.138,52.50,0.3461,0.264
3.139,-0.78,0.0191,0.245
3.14,21.09,0.0191,0.263
3.141,-38.91,0.2105,0.288
3.142,-114.37,0.5934,0.185
3.143,-100.78,0.5934,0.059
3.144,-100.94,0.5934,-0.017
3.145,-109.38,0.5934,-0.143
3.146,-53.91,0.5934,-0.235
3.147,-23.75,0.5934,-0.251
3.148,-27.50,0.5934,-0.283
3.149,61.41,0.5934,-0.306
3.15,98.44,0.5934,-0.160
3.151,59.37,0.5934,-0.109
3.152,110.63,0.5934,-0.041
3.153,108.59,0.5934,0.112
3.154,45.00,0.5934,0.176
3.155,42.19,0.5934,0.202
3.156,45.63,0.5934,0.260
3.157,-27.50,0.6014,0.293
3.158,-62.34,0.6172,0.205
3.159,-54.53,0.6172,0.169
3.16,-127.34,0.6172,0.096
3.161,-119.53,0.6172,-0.086
3.162,-49.22,0.6172,-0.143
3.163,-82.34,0.6172,-0.184
3.164,-69.69,0.6172,-0.308
3.165,53.59,0.6172,-0.324
3.166,63.12,0.6172,-0.200
3.167,37.19,0.6172,-0.198
3.168,122.81,0.6172,-0.126
3.169,118.75,0.6172,0.048
3.17,59.38,0.6172,0.112
3.171,83.28,0.6172,0.167
3.172,37.81,0.4252,0.278
3.173,-20.62,0.0413,0.242
3.174,3.28,0.0413,0.237
3.175,-52.50,0.2117,0.249
3.176,-134.53,0.5525,0.132
3.177,-87.66,0.5525,-0.020
3.178,-72.66,0.5525,-0.043
3.179,-130.00,0.5525,-0.165
3.18,-50.00,0.5525,-0.303
3.181,10.63,0.5158,-0.265
3.182,5.47,0.4425,-0.282
3.183,78.28,0.4425,-0.254
3.184,120.78,0.4425,-0.126
3.185,87.34,0.4425,-0.013
3.186,86.56,0.4425,0.049
3.187,92.03,0.4425,0.160
3.188,27.66,0.3068,0.233
3.189,8.91,0.0353,0.216
3.19,18.44,0.0353,0.251
3.191,-41.09,0.2159,0.253
3.192,-72.97,0.5772,0.169
3.193,-79.22,0.5772,0.107
3.194,-128.44,0.5772,0.010
3.195,-120.47,0.5772,-0.150
3.196,-54.53,0.5772,-0.231
3.197,-47.03,0.5772,-0.259
3.198,-13.44,0.5772,-0.325
3.199,80.94,0.5772,-0.286
3.2,77.34,0.5772,-0.163
3.201,60.78,0.5772,-0.132
3.202,127.66,0.5772,-0.041
3.203,102.03,0.5772,0.124
3.204,44.38,0.5772,0.163
3.205,69.84,0.5772,0.212
3.206,37.66,0.4270,0.302
3.207,-63.28,0.1266,0.288
3.208,-50.00,0.1266,0.176
3.209,-66.72,0.2592,0.188
3.21,-154.37,0.5244,0.043
3.211,-90.78,0.5244,-0.121
3.212,-57.66,0.5244,-0.139
3.213,-98.75,0.5244,-0.236
3.214,-30.31,0.5244,-0.337
3.215,57.34,0.5244,-0.297
3.216,46.56,0.5244,-0.222
3.217,68.59,0.5244,-0.204
3.218,125.94,0.5244,-0.085
3.219,82.81,0.5244,0.048
3.22,63.59,0.5244,0.081
3.221,90.47,0.5244,0.175
3.222,38.28,0.5313,0.262
3.223,-18.13,0.5450,0.252
3.224,-14.06,0.5450,0.226
3.225,-60.00,0.5450,0.224
3.226,-115.00,0.5450,0.106
3.227,-88.75,0.5450,-0.006
3.228,-88.91,0.5450,-0.072
3.229,-105.63,0.5450,-0.184
3.23,-33.44,0.5450,-0.283
3.231,-6.56,0.5149,-0.251
3.232,4.37,0.4547,-0.296
3.233,93.28,0.4547,-0.242
3.234,96.41,0.4547,-0.110
3.235,70.16,0.4547,-0.049
3.236,103.91,0.4547,0.031
3.237,90.16,0.4547,0.158
3.238,18.44,0.3083,0.211
3.239,41.72,0.0156,0.195
3.24,27.50,0.2191,0.294
3.241,-65.31,0.6259,0.250
3.242,-63.28,0.6259,0.164
3.243,-80.31,0.6259,0.124
3.244,-137.50,0.6259,0.003
3.245,-97.81,0.6259,-0.151
3.246,-55.94,0.6259,-0.193
3.247,-69.53,0.6259,-0.263
3.248,15.94,0.6259,-0.332
3.249,104.84,0.6259,-0.231
3.25,60.31,0.6259,-0.122
3.251,71.88,0.6259,-0.111
3.252,125.63,0.6259,0.022
3.253,65.31,0.6259,0.141
3.254,30.94,0.6259,0.153
3.255,69.22,0.6259,0.203
3.256,22.19,0.6165,0.291
3.257,-43.28,0.5975,0.247
3.258,-39.06,0.5975,0.204
3.259,-88.91,0.5975,0.169
3.26,-139.37,0.5975,0.027
3.261,-69.69,0.5975,-0.110
3.262,-62.03,0.5975,-0.113
3.263,-96.88,0.5975,-0.234
3.264,-16.09,0.5975,-0.307
3.265,30.31,0.5975,-0.266
3.266,28.13,0.5975,-0.246
3.267,94.69,0.5975,-0.210
3.268,127.34,0.5975,-0.057
3.269,57.19,0.5975,0.045
3.27,83.28,0.5975,0.058
3.271,87.19,0.5975,0.211
3.272,5.78,0.5975,0.232
3.273,7.66,0.5975,0.223
3.274,-7.97,0.5797,0.248
3.275,-74.22,0.5441,0.207
3.276,-87.50,0.5441,0.099
3.277,-74.69,0.5441,0.032
3.278,-114.53,0.5441,-0.050
3.279,-99.84,0.5441,-0.197
3.28,-28.59,0.5441,-0.250
3.281,-23.28,0.5441,-0.254
3.282,25.63,0.5441,-0.297
3.283,99.22,0.5441,-0.203
3.284,66.72,0.5441,-0.098
3.285,77.19,0.5441,-0.070
3.286,124.69,0.5441,0.056
3.287,64.69,0.5441,0.180
3.288,28.13,0.5441,0.186
3.289,51.88,0.5441,0.236
3.29,-5.63,0.5759,0.289
3.291,-59.84,0.6397,0.225
3.292,-42.81,0.6397,0.170
3.293,-90.78,0.6397,0.139
3.294,-142.97,0.6397,-0.012
3.295,-83.75,0.6397,-0.147
3.296,-61.41,0.6397,-0.179
3.297,-85.47,0.6397,-0.270
3.298,10.16,0.6397,-0.350
3.299,71.25,0.6397,-0.249
3.3,43.28,0.6397,-0.208
3.301,118.28,0.6397,-0.163
3.302,133.75,0.6397,0.029
3.303,46.87,0.6397,0.105
3.304,64.06,0.6397,0.123
3.305,77.50,0.6397,0.233
3.306,-3.12,0.6144,0.278
3.307,-23.13,0.5638,0.227
3.308,-16.41,0.5638,0.231
3.309,-97.34,0.5638,0.194
3.31,-131.56,0.5638,0.037
3.311,-81.72,0.5638,-0.069
3.312,-99.84,0.5638,-0.127
3.313,-79.69,0.5638,-0.269
3.314,7.03,0.5638,-0.286
3.315,10.78,0.5638,-0.255
3.316,29.06,0.5638,-0.265
3.317,97.03,0.5638,-0.197
3.318,96.88,0.5638,-0.071
3.319,79.22,0.5638,-0.003
3.32,116.88,0.5638,0.088
3.321,78.75,0.5638,0.231
3.322,0.00,0.3807,0.245
3.323,12.03,0.0147,0.231
3.324,-4.06,0.2129,0.269
3.325,-75.63,0.6094,0.223
3.326,-81.56,0.6094,0.118
3.327,-106.72,0.6094,0.059
3.328,-137.03,0.6094,-0.095
3.329,-73.75,0.6094,-0.215
3.33,-44.38,0.6094,-0.243
3.331,-48.59,0.6094,-0.303
3.332,45.31,0.6094,-0.340
3.333,92.50,0.6094,-0.213
3.334,58.44,0.6094,-0.155
3.335,113.28,0.6094,-0.096
3.336,132.66,0.6094,0.072
3.337,58.75,0.6094,0.169
3.338,35.47,0.6094,0.189
3.339,43.75,0.6094,0.240
3.34,-18.75,0.6024,0.277
3.341,-48.75,0.5884,0.203
3.342,-37.03,0.5884,0.179
3.343,-121.56,0.5884,0.129
3.344,-130.47,0.5884,-0.064
3.345,-53.75,0.5884,-0.132
3.346,-76.41,0.5884,-0.172
3.347,-70.16,0.5884,-0.285
3.348,34.37,0.5884,-0.312
3.349,62.03,0.5884,-0.216
3.35,41.72,0.5884,-0.188
3.351,102.50,0.5884,-0.133
3.352,91.41,0.5884,0.017
3.353,48.75,0.5884,0.050
3.354,103.75,0.5884,0.115
3.355,74.53,0.5884,0.258
3.356,-15.94,0.4050,0.264
3.357,-1.56,0.0381,0.226
3.358,-26.87,0.2058,0.261
3.359,-115.00,0.5412,0.172
3.36,-93.28,0.5412,0.031
3.361,-75.47,0.5412,-0.015
3.362,-129.53,0.5412,-0.120
3.363,-80.16,0.5412,-0.274
3.364,1.41,0.5412,-0.281
3.365,5.00,0.5412,-0.271
3.366,54.38,0.5412,-0.271
3.367,100.94,0.5412,-0.162
3.368,77.81,0.5412,-0.069
3.369,88.28,0.5412,-0.007
3.37,110.78,0.5412,0.108
3.371,47.03,0.3722,0.215
3.372,10.47,0.0341,0.202
3.373,35.78,0.0341,0.236
3.374,-28.13,0.2197,0.273
3.375,-77.03,0.5909,0.180
3.376,-66.41,0.5909,0.119
3.377,-106.09,0.5909,0.047
3.378,-109.84,0.5909,-0.093
3.379,-54.22,0.5909,-0.173
3.38,-67.34,0.5909,-0.201
3.381,-58.12,0.5909,-0.308
3.382,62.19,0.5909,-0.318
3.383,89.22,0.5909,-0.183
3.384,58.44,0.5909,-0.139
3.385,126.56,0.5909,-0.066
3.386,102.34,0.5909,0.114
3.387,31.56,0.5909,0.138
3.388,74.22,0.5909,0.177
3.389,50.00,0.5973,0.287
3.39,-42.03,0.6100,0.277
3.391,-34.69,0.6100,0.203
3.392,-35.94,0.6100,0.208
3.393,-130.16,0.6100,0.131
3.394,-114.22,0.6100,-0.052
3.395,-67.03,0.6100,-0.098
3.396,-112.81,0.6100,-0.187
3.397,-46.25,0.6100,-0.323
3.398,46.56,0.6100,-0.279
3.399,36.25,0.6100,-0.230
3.4,67.50,0.6100,-0.207
3.401,122.03,0.6100,-0.095
3.402,73.75,0.6100,0.037
3.403,49.22,0.6100,0.052
3.404,104.37,0.6100,0.136
3.405,67.50,0.6100,0.261
3.406,5.47,0.6100,0.271
3.407,2.19,0.6100,0.272
3.408,-60.78,0.5981,0.275
3.409,-117.50,0.5744,0.151
3.41,-91.25,0.5744,0.040
3.411,-101.09,0.5744,-0.032
3.412,-121.56,0.5744,-0.162
3.413,-55.78,0.5744,-0.275
3.414,-12.03,0.5744,-0.273
3.415,-2.19,0.5744,-0.299
3.416,69.37,0.5744,-0.278
3.417,92.50,0.5744,-0.160
3.418,71.41,0.5744,-0.093
3.419,110.31,0.5744,-0.018
3.42,99.53,0.5744,0.128
3.421,27.34,0.5744,0.182
3.422,49.06,0.5744,0.183
3.423,34.69,0.5764,0.280
3.424,-57.34,0.5803,0.252
3.425,-53.28,0.5803,0.165
3.426,-67.81,0.5803,0.145
3.427,-133.13,0.5803,0.029
3.428,-102.97,0.5803,-0.121
3.429,-53.44,0.5803,-0.177
3.43,-62.03,0.5803,-0.228
3.431,-26.88,0.5803,-0.301
3.432,45.62,0.5803,-0.282
3.433,59.84,0.5803,-0.209
3.434,85.78,0.5803,-0.162
3.435,128.28,0.5803,-0.038
3.436,88.13,0.5803,0.095
3.437,52.97,0.5803,0.138
3.438,74.69,0.5803,0.201
3.439,20.78,0.4090,0.288
3.44,-33.13,0.0662,0.242
3.441,1.72,0.0662,0.222
3.442,-70.63,0.2291,0.246
3.443,-141.56,0.5547,0.080
3.444,-84.69,0.5547,-0.037
3.445,-81.25,0.5547,-0.089
3.446,-110.00,0.5547,-0.200
3.447,-38.75,0.5547,-0.309
3.448,22.19,0.5547,-0.278
3.449,20.47,0.5547,-0.265
3.45,78.75,0.5547,-0.237
3.451,116.72,0.5547,-0.107
3.452,69.22,0.5547,-0.003
3.453,76.56,0.5547,0.031
3.454,100.94,0.5547,0.150
3.455,38.44,0.5547,0.233
3.456,17.97,0.5547,0.227
3.457,7.81,0.5668,0.269
3.458,-72.03,0.5909,0.242
3.459,-102.97,0.5909,0.125
3.46,-83.91,0.5909,0.037
3.461,-113.59,0.5909,-0.043
3.462,-94.37,0.5909,-0.191
3.463,-38.59,0.5909,-0.232
3.464,-45.16,0.5909,-0.268
3.465,7.19,0.5909,-0.322
3.466,95.00,0.5909,-0.253
3.467,89.53,0.5909,-0.132
3.468,75.00,0.5909,-0.074
3.469,100.94,0.5909,0.018
3.47,77.97,0.5909,0.128
3.471,52.19,0.5909,0.174
3.472,69.84,0.5909,0.232
3.473,11.56,0.5955,0.314
3.474,-62.81,0.6047,0.255
3.475,-36.56,0.6047,0.188
3.476,-75.00,0.6047,0.182
3.477,-154.06,0.6047,0.038
3.478,-95.94,0.6047,-0.126
3.479,-40.62,0.6047,-0.154
3.48,-68.59,0.6047,-0.208
3.481,-17.19,0.6047,-0.291
3.482,40.31,0.6047,-0.242
3.483,23.28,0.6047,-0.210
3.484,90.31,0.6047,-0.195
3.485,134.69,0.6047,-0.030
3.486,58.44,0.6047,0.074
3.487,77.19,0.6047,0.087
3.488,89.06,0.6047,0.228
3.489,6.09,0.4114,0.265
3.49,-6.41,0.0247,0.241
3.491,-1.87,0.2010,0.253
3.492,-82.19,0.5538,0.237
3.493,-133.44,0.5538,0.088
3.494,-83.13,0.5538,-0.030
3.495,-99.06,0.5538,-0.078
3.496,-111.56,0.5538,-0.228
3.497,-25.31,0.5538,-0.301
3.498,12.19,0.5538,-0.279
3.499,27.81,0.5538,-0.277
3.5,89.53,0.5538,-0.223
3.501,101.09,0.5538,-0.098
3.502,67.66,0.5538,-0.021
3.503,100.00,0.5538,0.037
3.504,87.50,0.5538,0.179
3.505,23.13,0.5538,0.212
3.506,27.50,0.5538,0.225
3.507,9.53,0.5648,0.268
3.508,-78.75,0.5869,0.244
3.509,-88.28,0.5869,0.110
3.51,-73.12,0.5869,0.068
3.511,-121.56,0.5869,-0.036
3.512,-85.00,0.5869,-0.175
3.513,-45.47,0.5869,-0.206
3.514,-56.56,0.5869,-0.266
3.515,24.06,0.5869,-0.319
3.516,92.19,0.5869,-0.218
3.517,58.75,0.5869,-0.135
3.518,92.66,0.5869,-0.101
3.519,142.03,0.5869,0.050
3.52,64.69,0.5869,0.183
3.521,31.56,0.5869,0.180
3.522,59.22,0.5869,0.247
3.523,-9.06,0.5976,0.298
3.524,-46.56,0.6191,0.228
3.525,-31.09,0.6191,0.205
3.526,-107.03,0.6191,0.166
3.527,-142.34,0.6191,-0.009
3.528,-71.25,0.6191,-0.118
3.529,-72.81,0.6191,-0.152
3.53,-84.69,0.6191,-0.264
3.531,-6.41,0.6191,-0.321
3.532,45.63,0.6191,-0.277
3.533,48.59,0.6191,-0.230
