Time,Channel 1 ,Channel 2,Channel 3
2.212,79.96,0.1225,0.019
2.213,79.98,0.1225,0.020
2.214,79.93,0.1225,0.017
2.215,79.94,0.1225,0.007
2.216,79.98,0.1225,-0.010
2.217,79.99,0.1225,-0.024
2.218,80.02,0.1225,-0.035
2.219,80.01,0.1225,-0.044
2.22,80.00,0.1225,-0.049
2.221,79.99,0.1225,-0.047
2.222,79.94,0.1225,-0.042
2.223,79.90,0.1225,-0.042
2.224,79.92,0.1225,-0.035
2.225,79.88,0.1225,-0.030
2.226,79.89,0.1225,-0.017
2.227,79.91,0.1225,0.000
2.228,79.97,0.1225,0.020
2.229,80.00,0.1225,0.040
2.23,80.03,0.1225,0.055
2.231,80.11,0.1225,0.062
2.232,80.15,0.1225,0.061
2.233,80.20,0.1225,0.056
2.234,80.31,0.1225,0.047
2.235,80.36,0.1225,0.037
2.236,80.38,0.1225,0.029
2.237,80.38,0.1225,0.020
2.238,80.35,0.1225,0.014
2.239,80.31,0.1225,0.009
2.24,80.33,0.1225,0.008
2.241,80.34,0.1225,0.013
2.242,80.35,0.1225,0.017
2.243,80.28,0.1225,0.021
2.244,80.32,0.1225,0.025
2.245,80.32,0.1225,0.029
2.246,80.31,0.1225,0.032
2.247,80.31,0.1225,0.033
2.248,80.33,0.1225,0.032
2.249,80.31,0.1225,0.024
2.25,80.30,0.1225,0.018
2.251,80.28,0.1225,0.012
2.252,80.30,0.1225,0.005
2.253,80.29,0.1225,-0.000
2.254,80.27,0.1225,-0.005
2.255,80.26,0.1225,-0.007
2.256,80.26,0.1225,-0.008
2.257,80.21,0.1225,-0.005
2.258,80.17,0.1225,-0.001
2.259,80.18,0.1225,0.006
2.26,80.21,0.1225,0.013
2.261,80.21,0.1225,0.018
2.262,80.25,0.1225,0.025
2.263,80.26,0.1225,0.026
2.264,80.28,0.1225,0.026
2.265,80.33,0.1225,0.022
2.266,80.34,0.1225,0.018
2.267,80.38,0.1225,0.011
2.268,80.40,0.1225,0.003
2.269,80.38,0.1225,-0.003
2.27,80.31,0.1225,-0.009
2.271,80.29,0.1225,-0.013
2.272,80.19,0.1225,-0.013
2.273,80.14,0.1225,-0.013
2.274,80.04,0.1225,-0.008
2.275,79.93,0.1225,-0.004
2.276,79.83,0.1225,0.002
2.277,79.69,0.1225,0.008
2.278,79.63,0.1225,0.013
2.279,79.56,0.1225,0.017
2.28,79.53,0.1225,0.018
2.281,79.59,0.1225,0.017
2.282,79.63,0.1225,0.012
2.283,79.68,0.1225,0.005
2.284,79.69,0.1225,0.000
2.285,79.72,0.1225,-0.007
2.286,79.72,0.1225,-0.014
2.287,79.68,0.1225,-0.019
2.288,79.68,0.1225,-0.022
2.289,79.74,0.1225,-0.022
2.29,79.71,0.1225,-0.020
2.291,79.74,0.1225,-0.015
2.292,79.74,0.1225,-0.010
2.293,79.70,0.1225,-0.002
2.294,79.74,0.1225,0.005
2.295,79.76,0.1225,0.010
2.296,79.81,0.1225,0.014
2.297,79.85,0.1225,0.014
2.298,79.85,0.1225,0.013
2.299,79.89,0.1225,0.006
2.3,79.93,0.1225,0.002
2.301,79.87,0.1225,-0.006
2.302,79.81,0.1225,-0.012
2.303,79.82,0.1225,-0.016
2.304,79.77,0.1225,-0.021
2.305,79.68,0.1225,-0.022
2.306,79.64,0.1225,-0.022
2.307,79.61,0.1225,-0.018
2.308,79.48,0.1225,-0.014
2.309,79.33,0.1225,-0.007
2.31,79.29,0.1225,0.000
2.311,79.23,0.1225,0.006
2.312,79.21,0.1225,0.013
2.313,79.29,0.1225,0.014
2.314,79.43,0.1225,0.015
2.315,79.51,0.1225,0.013
2.316,79.57,0.1225,0.007
2.317,79.69,0.1225,0.001
2.318,79.81,0.1225,-0.006
2.319,79.86,0.1225,-0.014
2.32,79.89,0.1225,-0.019
2.321,79.93,0.1225,-0.022
2.322,79.97,0.1225,-0.020
2.323,79.99,0.1225,-0.013
2.324,80.04,0.1225,0.002
2.325,79.98,0.1225,0.016
2.326,79.93,0.1225,0.031
2.327,79.95,0.1225,0.042
2.328,79.88,0.1225,0.045
2.329,79.97,0.1225,0.047
2.33,79.98,0.1225,0.054
2.331,79.99,0.1225,0.062
2.332,80.00,0.1225,0.063
2.333,80.02,0.1225,0.058
2.334,80.03,0.1225,0.046
2.335,80.01,0.1225,0.028
2.336,79.93,0.1225,0.012
2.337,79.93,0.1225,-0.000
2.338,79.90,0.1225,-0.007
2.339,79.83,0.1225,-0.011
2.34,79.77,0.1225,-0.012
2.341,79.71,0.1225,-0.011
2.342,79.65,0.1225,-0.007
2.343,79.53,0.1225,-0.004
2.344,79.54,0.1225,-0.000
2.345,79.63,0.1225,0.004
2.346,79.69,0.1225,0.007
2.347,79.75,0.1225,0.006
2.348,79.83,0.1225,0.004
2.349,79.96,0.1225,-0.004
2.35,80.03,0.1225,-0.013
2.351,80.14,0.1225,-0.018
2.352,80.25,0.1225,-0.023
2.353,80.37,0.1225,-0.028
2.354,80.47,0.1225,-0.033
2.355,80.49,0.1225,-0.033
2.356,80.53,0.1225,-0.032
2.357,80.46,0.1225,-0.028
2.358,80.32,0.1225,-0.020
2.359,80.26,0.1225,-0.013
2.36,80.20,0.1225,-0.004
2.361,80.08,0.1225,0.003
2.362,80.06,0.1225,0.007
2.363,80.01,0.1225,0.010
2.364,80.03,0.1225,0.012
2.365,79.99,0.1225,0.010
2.366,79.93,0.1225,0.005
2.367,79.94,0.1225,-0.001
2.368,80.00,0.1225,-0.007
2.369,80.12,0.1225,-0.012
2.37,80.19,0.1225,-0.016
2.371,80.24,0.1225,-0.020
2.372,80.28,0.1225,-0.020
2.373,80.25,0.1225,-0.018
2.374,80.31,0.1225,-0.013
2.375,80.25,0.1225,-0.007
2.376,80.21,0.1225,0.000
2.377,80.16,0.1225,0.005
2.378,80.07,0.1225,0.011
2.379,79.92,0.1225,0.016
2.38,79.86,0.1225,0.018
2.381,79.77,0.1225,0.019
2.382,79.69,0.1225,0.015
2.383,79.64,0.1225,0.008
2.384,79.60,0.1225,0.003
2.385,79.63,0.1225,-0.003
2.386,79.58,0.1225,-0.007
2.387,79.57,0.1225,-0.013
2.388,79.66,0.1225,-0.015
2.389,79.69,0.1225,-0.015
2.39,79.76,0.1225,-0.014
2.391,79.87,0.1225,-0.008
2.392,79.89,0.1225,-0.004
2.393,79.94,0.1225,0.003
2.394,79.88,0.1225,0.011
2.395,79.89,0.1225,0.017
2.396,79.91,0.1225,0.020
2.397,79.91,0.1225,0.022
2.398,79.87,0.1225,0.020
2.399,79.84,0.1225,0.015
2.4,79.83,0.1225,0.010
2.401,79.81,0.1225,0.003
2.402,79.79,0.1225,-0.005
2.403,79.77,0.1225,-0.010
2.404,79.73,0.1225,-0.014
2.405,79.73,0.1225,-0.014
2.406,79.76,0.1225,-0.014
2.407,79.79,0.1225,-0.008
2.408,79.77,0.1225,-0.001
2.409,79.79,0.1225,0.004
2.41,79.78,0.1225,0.011
2.411,79.78,0.1225,0.017
2.412,79.83,0.1225,0.022
2.413,79.89,0.1225,0.023
2.414,79.94,0.1225,0.022
2.415,79.92,0.1225,0.018
2.416,79.89,0.1225,0.014
2.417,79.90,0.1225,0.007
2.418,79.92,0.1225,0.002
2.419,79.91,0.1225,0.003
2.42,79.94,0.1225,0.005
2.421,79.97,0.1225,0.011
2.422,79.98,0.1225,0.017
2.423,80.01,0.1225,0.021
2.424,80.03,0.1225,0.025
2.425,80.04,0.1225,0.027
2.426,80.06,0.1225,0.029
2.427,80.07,0.1225,0.037
2.428,80.11,0.1225,0.047
2.429,80.09,0.1225,0.058
2.43,80.08,0.1225,0.058
2.431,80.06,0.1225,0.051
2.432,80.04,0.1225,0.041
2.433,79.96,0.1225,0.032
2.434,79.97,0.1225,0.024
2.435,79.96,0.1225,0.013
2.436,79.93,0.1225,0.003
2.437,79.84,0.1225,-0.005
2.438,79.83,0.1225,-0.012
2.439,79.82,0.1225,-0.017
2.44,79.78,0.1225,-0.017
2.441,79.83,0.1225,-0.014
2.442,79.87,0.1225,-0.011
2.443,79.96,0.1225,-0.003
2.444,79.98,0.1225,0.003
2.445,80.01,0.1225,0.007
2.446,80.04,0.1225,0.011
2.447,80.09,0.1225,0.010
2.448,80.16,0.1225,0.009
2.449,80.27,0.1225,0.005
2.45,80.28,0.1225,0.000
2.451,80.36,0.1225,-0.007
2.452,80.34,0.1225,-0.012
2.453,80.32,0.1225,-0.017
2.454,80.30,0.1225,-0.020
2.455,80.32,0.1225,-0.022
2.456,80.26,0.1225,-0.022
2.457,80.28,0.1225,-0.018
2.458,80.24,0.1225,-0.012
2.459,80.19,0.1225,-0.004
2.46,80.17,0.1225,0.003
2.461,80.08,0.1225,0.008
2.462,80.03,0.1225,0.015
2.463,80.02,0.1225,0.017
2.464,79.95,0.1225,0.018
2.465,79.97,0.1225,0.017
2.466,79.96,0.1225,0.011
2.467,79.98,0.1225,0.006
2.468,80.01,0.1225,-0.000
2.469,80.02,0.1225,-0.010
2.47,80.02,0.1225,-0.018
2.471,80.07,0.1225,-0.025
2.472,80.11,0.1225,-0.029
2.473,80.16,0.1225,-0.028
2.474,80.19,0.1225,-0.019
2.475,80.23,0.1225,-0.009
2.476,80.22,0.1225,0.002
2.477,80.21,0.1225,0.014
2.478,80.19,0.1225,0.023
2.479,80.19,0.1225,0.028
2.48,80.23,0.1225,0.028
2.481,80.25,0.1225,0.024
2.482,80.29,0.1225,0.015
2.483,80.31,0.1225,0.003
2.484,80.33,0.1225,-0.011
2.485,80.36,0.1225,-0.024
2.486,80.34,0.1225,-0.034
2.487,80.33,0.1225,-0.043
2.488,80.21,0.1225,-0.047
2.489,80.19,0.1225,-0.046
2.49,80.14,0.1225,-0.040
2.491,80.12,0.1225,-0.031
2.492,80.08,0.1225,-0.020
2.493,79.99,0.1225,-0.004
2.494,79.89,0.1225,0.008
2.495,79.79,0.1225,0.018
2.496,79.73,0.1225,0.027
2.497,79.63,0.1225,0.029
2.498,79.59,0.1225,0.028
2.499,79.56,0.1225,0.021
2.5,79.54,0.1225,0.011
2.501,79.54,0.1225,0.000
2.502,79.55,0.1225,-0.013
2.503,79.59,0.1225,-0.024
2.504,79.68,0.1225,-0.032
2.505,79.74,0.1225,-0.035
2.506,79.79,0.1225,-0.035
2.507,79.88,0.1225,-0.028
2.508,79.95,0.1225,-0.018
2.509,79.97,0.1225,-0.008
2.51,80.01,0.1225,0.006
2.511,80.06,0.1225,0.018
2.512,80.08,0.1225,0.028
2.513,80.02,0.1225,0.034
2.514,79.94,0.1225,0.035
2.515,79.86,0.1225,0.032
2.516,79.85,0.1225,0.022
2.517,79.84,0.1225,0.013
2.518,79.78,0.1225,-0.001
2.519,79.81,0.1225,-0.014
2.52,79.78,0.1225,-0.026
2.521,79.79,0.1225,-0.037
2.522,79.85,0.1225,-0.039
2.523,79.90,0.1225,-0.037
2.524,79.99,0.1225,-0.028
2.525,80.04,0.1225,-0.016
2.526,80.11,0.1225,0.001
2.527,80.16,0.1225,0.017
2.528,80.19,0.1225,0.031
2.529,80.32,0.1225,0.044
2.53,80.37,0.1225,0.048
2.531,80.41,0.1225,0.049
2.532,80.43,0.1225,0.043
2.533,80.37,0.1225,0.030
2.534,80.27,0.1225,0.015
2.535,80.19,0.1225,-0.001
2.536,80.10,0.1225,-0.017
2.537,80.04,0.1225,-0.029
2.538,79.96,0.1225,-0.036
2.539,79.88,0.1225,-0.038
2.54,79.75,0.1225,-0.034
2.541,79.73,0.1225,-0.023
2.542,79.65,0.1225,-0.010
2.543,79.63,0.1225,0.007
2.544,79.64,0.1225,0.024
2.545,79.69,0.1225,0.038
2.546,79.69,0.1225,0.048
2.547,79.77,0.1225,0.053
2.548,79.84,0.1225,0.049
2.549,79.84,0.1225,0.040
2.55,79.99,0.1225,0.028
2.551,80.09,0.1225,0.014
2.552,80.23,0.1225,-0.004
2.553,80.29,0.1225,-0.018
2.554,80.41,0.1225,-0.030
2.555,80.48,0.1225,-0.040
2.556,80.55,0.1225,-0.042
2.557,80.64,0.1225,-0.037
2.558,80.69,0.1225,-0.026
2.559,80.79,0.1225,-0.012
2.56,80.82,0.1225,0.005
2.561,80.82,0.1225,0.019
2.562,80.78,0.1225,0.034
2.563,80.71,0.1225,0.044
2.564,80.66,0.1225,0.047
2.565,80.59,0.1225,0.044
2.566,80.53,0.1225,0.033
2.567,80.51,0.1225,0.023
2.568,80.38,0.1225,0.011
2.569,80.33,0.1225,0.004
2.57,80.24,0.1225,0.002
2.571,80.13,0.1225,-0.001
2.572,80.03,0.1225,-0.002
2.573,80.00,0.1225,0.002
2.574,79.97,0.1225,0.014
2.575,79.93,0.1225,0.032
2.576,79.95,0.1225,0.052
2.577,79.96,0.1225,0.074
2.578,80.01,0.2195,0.084
2.579,80.10,0.4134,0.083
2.58,80.14,0.4134,0.077
2.581,80.18,0.4134,0.071
2.582,80.14,0.4134,0.060
2.583,80.17,0.4134,0.046
2.584,80.28,0.4134,0.034
2.585,80.29,0.4134,0.017
2.586,80.38,0.4134,0.007
2.587,80.45,0.4134,-0.002
2.588,80.47,0.4134,-0.011
2.589,80.41,0.4134,-0.014
2.59,80.28,0.4134,-0.014
2.591,80.18,0.4134,-0.010
2.592,80.03,0.4134,-0.004
2.593,79.88,0.4134,0.003
2.594,79.74,0.4134,0.009
2.595,79.62,0.4134,0.014
2.596,79.48,0.4134,0.018
2.597,79.44,0.4134,0.019
2.598,79.38,0.4134,0.018
2.599,79.38,0.4134,0.014
2.6,79.41,0.4134,0.008
2.601,79.48,0.4134,0.003
2.602,79.57,0.4134,-0.003
2.603,79.73,0.4134,-0.007
2.604,79.87,0.4134,-0.012
2.605,80.06,0.4134,-0.013
2.606,80.28,0.4134,-0.013
2.607,80.46,0.4134,-0.010
2.608,80.65,0.4134,-0.003
2.609,80.81,0.4134,0.003
2.61,80.94,0.4134,0.009
2.611,81.06,0.4134,0.017
2.612,81.10,0.4134,0.021
2.613,81.14,0.4134,0.024
2.614,81.11,0.4134,0.026
2.615,81.14,0.4134,0.024
2.616,81.03,0.4134,0.018
2.617,80.89,0.4134,0.013
2.618,80.77,0.4134,0.007
2.619,80.69,0.4134,-0.000
2.62,80.59,0.4134,-0.004
2.621,80.55,0.4134,-0.008
2.622,80.52,0.4134,-0.010
2.623,80.46,0.4134,-0.009
2.624,80.39,0.4134,-0.004
2.625,80.41,0.4134,0.002
2.626,80.36,0.4134,0.008
2.627,80.39,0.4134,0.015
2.628,80.38,0.4134,0.021
2.629,80.45,0.4134,0.025
2.63,80.48,0.4134,0.026
2.631,80.52,0.4134,0.025
2.632,80.56,0.4134,0.022
2.633,80.59,0.4134,0.017
2.634,80.64,0.4134,0.009
2.635,80.61,0.4134,0.003
2.636,80.62,0.4134,-0.003
2.637,80.61,0.4134,-0.008
2.638,80.58,0.4134,-0.011
2.639,80.55,0.4134,-0.012
2.64,80.57,0.4134,-0.009
2.641,80.50,0.4134,-0.004
2.642,80.45,0.4134,0.002
2.643,80.41,0.4134,0.008
2.644,80.43,0.4134,0.015
2.645,80.42,0.4134,0.020
2.646,80.37,0.4134,0.023
2.647,80.31,0.4134,0.025
2.648,80.29,0.4134,0.024
2.649,80.15,0.4134,0.017
2.65,79.93,0.4134,0.011
2.651,79.74,0.4134,0.004
2.652,79.57,0.4134,-0.003
2.653,79.46,0.4134,-0.007
2.654,79.39,0.4134,-0.012
2.655,79.38,0.4134,-0.013
2.656,79.46,0.4134,-0.013
2.657,79.50,0.4134,-0.009
2.658,79.54,0.4134,-0.004
2.659,79.63,0.4134,0.004
2.66,79.62,0.4134,0.011
2.661,79.64,0.4134,0.016
2.662,79.64,0.4134,0.022
2.663,79.79,0.4134,0.025
2.664,79.90,0.4134,0.025
2.665,80.04,0.4134,0.023
2.666,80.15,0.4134,0.017
2.667,80.23,0.4134,0.011
2.668,80.32,0.4134,0.003
2.669,80.40,0.4134,-0.003
2.67,80.44,0.4134,-0.007
2.671,80.53,0.4134,-0.011
2.672,80.62,0.4134,-0.012
2.673,80.67,0.4134,-0.011
2.674,80.71,0.4134,-0.007
2.675,80.69,0.4134,-0.002
2.676,80.65,0.4134,0.006
2.677,80.55,0.4134,0.013
2.678,80.53,0.4134,0.019
2.679,80.37,0.4134,0.026
2.68,80.25,0.4134,0.026
2.681,80.03,0.4134,0.027
2.682,79.79,0.4134,0.023
2.683,79.57,0.4134,0.017
2.684,79.38,0.4134,0.012
2.685,79.33,0.4134,0.004
2.686,79.36,0.4134,-0.001
2.687,79.40,0.4134,-0.006
2.688,79.49,0.4134,-0.008
2.689,79.59,0.4134,-0.008
2.69,79.63,0.4134,-0.007
2.691,79.76,0.4134,-0.002
2.692,79.91,0.4134,0.004
2.693,80.11,0.4134,0.011
2.694,80.23,0.4134,0.018
2.695,80.36,0.4134,0.022
2.696,80.45,0.4134,0.027
2.697,80.48,0.4134,0.026
2.698,80.49,0.4134,0.024
2.699,80.53,0.4134,0.019
2.7,80.54,0.4134,0.014
2.701,80.51,0.4134,0.009
2.702,80.53,0.4134,0.003
2.703,80.49,0.4134,-0.002
2.704,80.42,0.4134,-0.007
2.705,80.44,0.4134,-0.007
2.706,80.53,0.4134,-0.008
2.707,80.56,0.4134,-0.005
2.708,80.63,0.4134,0.001
2.709,80.65,0.4134,0.007
2.71,80.69,0.4134,0.013
2.711,80.68,0.4134,0.018
2.712,80.70,0.4134,0.023
2.713,80.63,0.4134,0.027
2.714,80.49,0.4134,0.027
2.715,80.33,0.4134,0.024
2.716,80.21,0.4134,0.019
2.717,80.08,0.4134,0.013
2.718,79.97,0.4134,0.006
2.719,79.79,0.4134,0.001
2.72,79.77,0.4134,-0.005
2.721,79.76,0.4134,-0.009
2.722,79.69,0.4134,-0.010
2.723,79.72,0.4134,-0.010
2.724,79.76,0.4134,-0.007
2.725,79.85,0.4134,-0.001
2.726,80.00,0.4134,0.007
2.727,80.11,0.4134,0.019
2.728,80.22,0.4134,0.035
2.729,80.36,0.4134,0.050
2.73,80.54,0.4134,0.063
2.731,80.65,0.4134,0.067
2.732,80.77,0.4134,0.061
2.733,80.87,0.4134,0.052
2.734,80.93,0.4134,0.045
2.735,80.94,0.4134,0.038
2.736,80.94,0.4134,0.038
2.737,80.91,0.4134,0.039
2.738,80.96,0.4134,0.034
2.739,80.91,0.4134,0.022
2.74,80.87,0.4134,0.016
2.741,80.84,0.4134,0.018
2.742,80.76,0.4134,0.020
2.743,80.72,0.4134,0.024
2.744,80.67,0.4134,0.027
2.745,80.53,0.4134,0.028
2.746,80.43,0.4134,0.028
2.747,80.31,0.4134,0.027
2.748,80.18,0.4134,0.025
2.749,80.04,0.4134,0.018
2.75,79.97,0.4134,0.010
2.751,79.84,0.4134,0.003
2.752,79.77,0.4134,-0.004
2.753,79.62,0.4134,-0.009
2.754,79.53,0.4134,-0.013
2.755,79.51,0.4134,-0.014
2.756,79.56,0.4134,-0.015
2.757,79.67,0.4134,-0.012
2.758,79.80,0.4134,-0.006
2.759,80.01,0.4134,-0.001
2.76,80.24,0.4134,0.007
2.761,80.49,0.4134,0.013
2.762,80.74,0.4134,0.021
2.763,81.04,0.4134,0.022
2.764,81.22,0.4134,0.023
2.765,81.39,0.4134,0.021
2.766,81.56,0.4134,0.014
2.767,81.65,0.4134,0.010
2.768,81.73,0.4134,0.003
2.769,81.70,0.4134,-0.002
2.77,81.57,0.4134,-0.007
2.771,81.42,0.4134,-0.010
2.772,81.25,0.4134,-0.012
2.773,81.08,0.4134,-0.010
2.774,80.88,0.4134,-0.006
2.775,80.71,0.4134,-0.002
2.776,80.58,0.4134,0.006
2.777,80.46,0.4134,0.013
2.778,80.34,0.4134,0.018
2.779,80.19,0.4134,0.022
2.78,80.06,0.4134,0.024
2.781,80.02,0.4134,0.025
2.782,80.03,0.4134,0.020
2.783,80.01,0.4134,0.015
2.784,80.05,0.4134,0.009
2.785,80.12,0.4134,0.002
2.786,80.19,0.4134,-0.004
2.787,80.29,0.4134,-0.009
2.788,80.38,0.4134,-0.012
2.789,80.54,0.4134,-0.013
2.79,80.73,0.4134,-0.011
2.791,80.86,0.4134,-0.006
2.792,81.01,0.4134,0.000
2.793,81.06,0.4134,0.007
2.794,81.21,0.4134,0.012
2.795,81.25,0.4134,0.017
2.796,81.31,0.4134,0.021
2.797,81.36,0.4134,0.021
2.798,81.38,0.4134,0.021
2.799,81.35,0.4134,0.015
2.8,81.36,0.4134,0.011
2.801,81.30,0.4134,0.007
2.802,81.19,0.4134,-0.000
2.803,81.04,0.4134,-0.006
2.804,80.83,0.4134,-0.011
2.805,80.58,0.4134,-0.015
2.806,80.36,0.4134,-0.019
2.807,80.09,0.4134,-0.022
2.808,79.93,0.4134,-0.022
2.809,79.77,0.4134,-0.015
2.81,79.57,0.4134,-0.008
2.811,79.40,0.4134,-0.009
2.812,79.24,0.4134,-0.009
2.813,79.15,0.4134,-0.012
2.814,79.16,0.4134,-0.016
2.815,79.19,0.4134,-0.017
2.816,79.27,0.4134,-0.014
2.817,79.38,0.4134,-0.007
2.818,79.48,0.4134,-0.001
2.819,79.59,0.4134,0.005
2.82,79.72,0.4134,0.010
2.821,79.87,0.4134,0.013
2.822,80.05,0.4134,0.016
2.823,80.19,0.4134,0.016
2.824,80.39,0.4134,0.018
2.825,80.54,0.4134,0.021
2.826,80.62,0.4134,0.023
2.827,80.79,0.4134,0.028
2.828,80.91,0.4134,0.031
2.829,80.99,0.4134,0.034
2.83,81.04,0.4134,0.034
2.831,81.06,0.4134,0.033
2.832,81.04,0.4134,0.028
2.833,81.03,0.4134,0.021
2.834,81.01,0.4134,0.013
2.835,80.91,0.4134,0.006
2.836,80.82,0.4134,-0.000
2.837,80.74,0.4134,-0.004
2.838,80.57,0.4134,-0.009
2.839,80.44,0.4134,-0.010
2.84,80.24,0.4134,-0.006
2.841,80.12,0.4134,-0.002
2.842,80.02,0.4134,0.001
2.843,79.97,0.4134,0.009
2.844,79.93,0.4134,0.015
2.845,79.94,0.4134,0.019
2.846,79.98,0.4134,0.024
2.847,80.03,0.4134,0.026
2.848,80.13,0.4134,0.024
2.849,80.22,0.4134,0.020
2.85,80.34,0.4134,0.013
2.851,80.51,0.4134,0.006
2.852,80.67,0.4134,-0.001
2.853,80.90,0.4134,-0.006
2.854,81.03,0.4134,-0.012
2.855,81.19,0.4134,-0.013
2.856,81.33,0.4134,-0.015
2.857,81.33,0.4134,-0.013
2.858,81.39,0.4134,-0.006
2.859,81.44,0.4134,0.000
2.86,81.48,0.4134,0.007
2.861,81.44,0.4134,0.012
2.862,81.41,0.4134,0.017
2.863,81.24,0.4134,0.019
2.864,81.09,0.4134,0.020
2.865,80.90,0.4134,0.016
2.866,80.77,0.4134,0.010
2.867,80.64,0.4134,0.002
2.868,80.48,0.4134,-0.005
2.869,80.29,0.4134,-0.011
2.87,80.17,0.4134,-0.016
2.871,80.04,0.4134,-0.019
2.872,79.99,0.4134,-0.022
2.873,79.93,0.4134,-0.023
2.874,79.92,0.4134,-0.018
2.875,79.91,0.4134,-0.012
2.876,79.91,0.4134,-0.006
2.877,79.95,0.4134,0.003
2.878,80.08,0.4134,0.008
2.879,80.21,0.4134,0.011
2.88,80.34,0.4134,0.014
2.881,80.48,0.4134,0.013
2.882,80.58,0.4134,0.009
2.883,80.67,0.4134,0.003
2.884,80.69,0.4134,-0.003
2.885,80.71,0.4134,-0.009
2.886,80.74,0.4134,-0.014
2.887,80.75,0.4134,-0.019
2.888,80.76,0.4134,-0.023
2.889,80.70,0.4134,-0.023
2.89,80.62,0.4134,-0.020
2.891,80.48,0.4134,-0.015
2.892,80.41,0.4134,-0.010
2.893,80.34,0.4134,-0.003
2.894,80.30,0.4134,0.003
2.895,80.21,0.4134,0.009
2.896,80.10,0.4134,0.013
2.897,79.96,0.4134,0.013
2.898,79.88,0.4134,0.012
2.899,79.85,0.4134,0.007
2.9,79.86,0.4134,0.001
2.901,79.84,0.4134,-0.006
2.902,79.88,0.4134,-0.011
2.903,80.01,0.4134,-0.016
2.904,80.01,0.4134,-0.021
2.905,80.12,0.4134,-0.023
2.906,80.43,0.4134,-0.023
2.907,81.09,0.4134,-0.021
2.908,81.82,0.4134,-0.015
2.909,82.27,0.4134,-0.009
2.91,82.09,0.4134,-0.001
2.911,81.38,0.4134,0.005
2.912,80.58,0.4134,0.010
2.913,79.82,0.4134,0.015
2.914,79.48,0.4134,0.017
2.915,79.71,0.4134,0.013
2.916,80.11,0.4134,0.007
2.917,80.05,0.4134,0.001
2.918,79.25,0.4134,-0.007
2.919,78.09,0.4134,-0.012
2.92,77.21,0.4134,-0.018
2.921,77.13,0.4134,-0.022
2.922,77.98,0.4134,-0.023
2.923,79.51,0.4134,-0.022
2.924,81.22,0.4134,-0.018
2.925,82.56,0.4134,-0.012
2.926,83.24,0.4134,-0.005
2.927,83.58,0.4134,0.003
2.928,83.74,0.4134,0.007
2.929,83.85,0.4134,0.013
2.93,83.77,0.4134,0.014
2.931,83.42,0.4134,0.014
2.932,82.69,0.4134,0.011
2.933,81.87,0.4134,0.004
2.934,81.34,0.4134,-0.002
2.935,81.06,0.4134,-0.009
2.936,80.98,0.4134,-0.014
2.937,80.77,0.4134,-0.022
2.938,80.27,0.4134,-0.025
2.939,79.47,0.4134,-0.026
2.94,78.78,0.4134,-0.019
2.941,78.71,0.4134,-0.010
2.942,79.10,0.4134,-0.008
2.943,79.73,0.4134,-0.013
2.944,80.26,0.4134,-0.025
2.945,80.19,0.4134,-0.032
2.946,79.57,0.4134,-0.024
2.947,78.89,0.4134,-0.008
2.948,78.46,0.4134,0.010
2.949,78.60,0.4134,0.022
2.95,79.25,0.4134,0.033
2.951,80.11,0.4134,0.036
2.952,80.74,0.4134,0.033
2.953,81.03,0.4134,0.027
2.954,80.99,0.4134,0.018
2.955,80.69,0.4134,0.011
2.956,80.44,0.4134,0.007
2.957,80.30,0.4134,0.007
2.958,80.21,0.4134,0.009
2.959,80.37,0.4134,0.012
2.96,80.66,0.4134,0.018
2.961,81.02,0.4134,0.021
2.962,81.27,0.4134,0.025
2.963,81.50,0.4134,0.029
2.964,81.66,0.4134,0.028
2.965,81.64,0.4134,0.026
2.966,81.74,0.4134,0.020
2.967,82.13,0.4134,0.014
2.968,82.52,0.4134,0.007
2.969,82.86,0.4134,0.002
2.97,82.85,0.4134,-0.005
2.971,82.38,0.4134,-0.010
2.972,81.38,0.4134,-0.011
2.973,80.48,0.4134,-0.011
2.974,79.87,0.4134,-0.005
2.975,79.56,0.4134,0.001
2.976,79.79,0.4134,0.006
2.977,80.26,0.4134,0.014
2.978,80.43,0.4134,0.019
2.979,80.12,0.4134,0.024
2.98,79.63,0.4134,0.026
2.981,79.13,0.4134,0.026
2.982,78.83,0.4134,0.022
2.983,79.11,0.4134,0.015
2.984,79.85,0.4134,0.010
2.985,80.68,0.4134,0.002
2.986,81.28,0.4134,-0.004
2.987,81.53,0.4134,-0.009
2.988,81.37,0.4134,-0.012
2.989,80.84,0.4134,-0.013
2.99,80.66,0.4134,-0.011
2.991,80.52,0.4134,-0.006
2.992,80.64,0.4134,-0.001
2.993,80.98,0.4134,0.006
2.994,81.28,0.4134,0.012
2.995,81.38,0.4134,0.017
2.996,81.53,0.4134,0.021
2.997,81.61,0.4134,0.021
2.998,81.58,0.4134,0.018
2.999,81.44,0.4134,0.013
3,81.41,0.4134,0.007
3.001,81.37,0.4134,0.001
3.002,81.35,0.4134,-0.006
3.003,81.46,0.4134,-0.010
3.004,81.51,0.4134,-0.016
3.005,81.44,0.4134,-0.018
3.006,81.32,0.4134,-0.018
3.007,81.05,0.4134,-0.015
3.008,80.78,0.4134,-0.010
3.009,80.56,0.4134,-0.004
3.01,80.48,0.4134,0.003
3.011,80.49,0.4134,0.008
3.012,80.53,0.4134,0.012
3.013,80.53,0.4134,0.014
